address,city,state,zipcode,size,price
3 Hampton Ct, Township of Washington, NJ,7676,"5 beds / 2 baths / 1,405 sqft","1,850/mo"
354 Beech St, Township of Washington, NJ,7676,"3 beds / 2 baths / 1,694 sqft","$1,389,000 "
10 Katharina Pl, Township of Washington, NJ,7676,"5 beds / 2.5 baths / 1,323 sqft","$1,899,000 "
68 Salem Rd, Township of Washington, NJ,7676,"3 beds / 2 baths / 1,360 sqft","$1,728,000 "
134 Windsor Cir, Township of Washington, NJ,7676,"4 beds / 2 baths / 1,716 sqft","$1,549,000 "
819 Wearimus Rd, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,442 sqft","$1,699,000 "
33 Braeburn Dr, Township of Washington, NJ,7676,"5 beds / 3 baths / 1,888 sqft","$1,429,000 "
100 Ridgewood Rd, Township of Washington, NJ,7676,"4 beds / 3 baths / 2,362 sqft","$1,310,000 "
100 Ridgewood Rd APT 203, Township Of Washington, NJ,7676,"3 beds / 1.5 baths / 1,315 sqft","$310,000 "
101 Salem Rd, Township of Washington, NJ,7676,"4 beds / 2 baths / 1,476 sqft","729,000"
22 Spice Dr, Township of Washington, NJ,7676,"4 beds / 1.5 baths / 1,533 sqft","625,000"
895 Edison St, Township of Washington, NJ,7676,"4 beds / 2 baths / 2,838 sqft","499,000"
682 Kennedy Dr, Township of Washington, NJ,7676,"4 beds / 1.5 baths / 1,515 sqft","599,000"
649 Washington Ave, Township of Washington, NJ,7676,"2 beds / 1 bath / 1,040 sqft","629,000"
862 Manhattan Ave, Township of Washington, NJ,7676,"4 beds / 4 baths / 4,067 sqft","450,000"
7 Carriage Ct, Township of Washington, NJ,7676,"5 beds / 3.5 baths / 2,782 sqft","950,000"
80-210 Ridgewood Rd # 210, Twp of Washington, NJ,7676,"3 beds / 2 baths / 1,849 sqft","530,000"
100-213 Ridgewood Rd # 213, Twp of Washington, NJ,7676,"4 beds / 3 baths / 3,434 sqft","2,900/mo"
653 Beech St, Township of Washington, NJ,7676,"2 beds / 2.5 baths / 1,720 sqft","739,000"
7 Undisclosed, Washington Township, NJ,7676,"1 bed / 1 bath / 1,315 sqft","799,000"
434 Coolidge Ave, Township of Washington, NJ,7676,"5 beds / 2.5 baths / 3,282 sqft","389,000"
971 Ridgewood Blvd E, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,536 sqft","2,500/mo"
346 Pond Ct, Washington Twps, NJ,7676,"3 beds / 3 baths / 1,480 sqft","1,350/mo"
346 Pond Ct, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,392 sqft","2,450/mo"
580 Cross St, Township of Washington, NJ,7676,"5 beds / 4 baths / 3,800 sqft","1,200/mo"
3 Hampton Ct, Township of Washington, NJ,7676,"3 beds / 1.5 baths / 1,313 sqft","1,400/mo"
354 Beech St, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,912 sqft","$1,389,000 "
10 Katharina Pl, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 3,000 sqft","$1,899,000 "
68 Salem Rd, Township of Washington, NJ,7676,"5 beds / 2.5 baths / 3,000 sqft","$1,728,000 "
134 Windsor Cir, Township of Washington, NJ,7676,"4 beds / 1.5 baths / 1,533 sqft","$1,549,000 "
819 Wearimus Rd, Township of Washington, NJ,7676,"4 beds / 2 baths / 2,838 sqft","$1,699,000 "
33 Braeburn Dr, Township of Washington, NJ,7676,"4 beds / 1.5 baths / 1,515 sqft","$1,429,000 "
100 Ridgewood Rd, Township of Washington, NJ,7676,"2 beds / 1 bath / 1,040 sqft","310,000"
100 Ridgewood Rd APT 203, Township Of Washington, NJ,7676,"4 beds / 4 baths / 4,067 sqft","2,900/mo"
101 Salem Rd, Township of Washington, NJ,7676,"5 beds / 3.5 baths / 2,782 sqft","$1,729,000 "
22 Spice Dr, Township of Washington, NJ,7676,"3 beds / 2 baths / 1,849 sqft","625,000"
895 Edison St, Township of Washington, NJ,7676,"4 beds / 3 baths / 3,434 sqft","499,000"
682 Kennedy Dr, Township of Washington, NJ,7676,"2 beds / 2.5 baths / 1,720 sqft","599,000"
649 Washington Ave, Township of Washington, NJ,7676,"1 bed / 1 bath / 1,315 sqft","629,000"
862 Manhattan Ave, Township of Washington, NJ,7676,"5 beds / 2.5 baths / 3,282 sqft","450,000"
7 Carriage Ct, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,536 sqft","950,000"
80-210 Ridgewood Rd # 210, Twp of Washington, NJ,7676,"3 beds / 3 baths / 1,480 sqft","1,300/mo"
100-213 Ridgewood Rd # 213, Twp of Washington, NJ,7676,"4 beds / 2.5 baths / 2,392 sqft","1,175/mo"
653 Beech St, Township of Washington, NJ,7676,"5 beds / 4 baths / 3,800 sqft","739,000"
7 Undisclosed, Washington Township, NJ,7676,"3 beds / 1.5 baths / 1,313 sqft","799,000"
61 Ridge Rd, UPPER SADDLE RIVER, NJ,7458,"4 beds / 2.5 baths / 2,912 sqft","1,275/mo"
1 Knollwood Rd, Upper Saddle River, NJ,7458,"4 beds / 2.5 baths / 3,000 sqft","$530,000 "
22 Cameron Rd, Saddle River, NJ,7458,"5 beds / 2.5 baths / 3,000 sqft","$1,599,000 "
21 Cottage Ln, Upper Saddle River, NJ,7458,"4 beds / 1.5 baths / 1,533 sqft","$799,900 "
332 E Saddle River Rd, Upper Saddle River, NJ,7458,"4 beds / 2 baths / 2,838 sqft","$589,900 "
124 Cortland Dr, Saddle River, NJ,7458,"4 beds / 1.5 baths / 1,515 sqft","9,400/mo"
30 Fox Hill Rd, Upper Saddle River, NJ,7458,"2 beds / 1 bath / 1,040 sqft","9,400/mo"
101 Cortland Dr # 101, Saddle River, NJ,7458,"4 beds / 4 baths / 4,067 sqft","749,000"
39 Dogwood Hill Rd, Upper Saddle River, NJ,7458,"5 beds / 3.5 baths / 2,782 sqft","1,350/mo"
50 Lilline Ln, Upper Saddle River, NJ,7458,"3 beds / 2 baths / 1,849 sqft","328,000"
11 Fox Hill Rd, Upper Saddle River, NJ,7458,"4 beds / 3 baths / 3,434 sqft","1,200/mo"
11 Cobblestone Dr, Upper Saddle River, NJ,7458,"2 beds / 2.5 baths / 1,720 sqft","1,400/mo"
12 Stonewall Rd, Saddle River, NJ,7458,"1 bed / 1 bath / 1,315 sqft","1,500/mo"
17 Corn Mill Ct, Upper Saddle River, NJ,7458,"5 beds / 2.5 baths / 3,282 sqft","1,100/mo"
12 Spook Ridge Rd, Upper Saddle River, NJ,7458,"4 beds / 2.5 baths / 2,536 sqft","595,000"
11 Denison Dr E, Saddle River, NJ,7458,"3 beds / 3 baths / 1,480 sqft","2,900/mo"
4 Timberlane Rd, Upper Saddle River, NJ,7458,"4 beds / 2.5 baths / 2,392 sqft","3,000/mo"
320 Fern Dell St, Upper Saddle River, NJ,7458,"5 beds / 4 baths / 3,800 sqft","2,900/mo"
16 Woodcliff Lake Rd, Saddle River, NJ,7458,"3 beds / 1.5 baths / 1,313 sqft","3,000/mo"
48 Brookside Dr, Upper Saddle River, NJ,7458,"4 beds / 2.5 baths / 2,912 sqft","2,900/mo"
233 W Saddle River Rd, Saddle River, NJ,7458,"4 beds / 2.5 baths / 3,000 sqft","3,000/mo"
18 Overbrook Rd, Upper Saddle River, NJ,7458,"5 beds / 2.5 baths / 3,000 sqft","2,900/mo"
271 E Saddle River Rd, Saddle River, NJ,7458,"4 beds / 1.5 baths / 1,533 sqft","3,000/mo"
61 Ridge Rd, UPPER SADDLE RIVER, NJ,7458,"4 beds / 2 baths / 2,838 sqft","2,200/mo"
1 Knollwood Rd, Upper Saddle River, NJ,7458,"4 beds / 1.5 baths / 1,515 sqft","1,850/mo"
22 Cameron Rd, Saddle River, NJ,7458,"2 beds / 1 bath / 1,040 sqft","4,500/mo"
21 Cottage Ln, Upper Saddle River, NJ,7458,"4 beds / 4 baths / 4,067 sqft","1,600/mo"
332 E Saddle River Rd, Upper Saddle River, NJ,7458,"5 beds / 3.5 baths / 2,782 sqft","1,300/mo"
124 Cortland Dr, Saddle River, NJ,7458,"3 beds / 2 baths / 1,849 sqft","1,175/mo"
30 Fox Hill Rd, Upper Saddle River, NJ,7458,"4 beds / 3 baths / 3,434 sqft","2,600/mo"
101 Cortland Dr # 101, Saddle River, NJ,7458,"2 beds / 2.5 baths / 1,720 sqft","2,600/mo"
39 Dogwood Hill Rd, Upper Saddle River, NJ,7458,"1 bed / 1 bath / 1,315 sqft","1,275/mo"
50 Lilline Ln, Upper Saddle River, NJ,7458,"5 beds / 2.5 baths / 3,282 sqft","$2,328,000 "
11 Fox Hill Rd, Upper Saddle River, NJ,7458,"4 beds / 2.5 baths / 2,536 sqft","$2,970,000 "
11 Cobblestone Dr, Upper Saddle River, NJ,7458,"3 beds / 3 baths / 1,480 sqft","$1,995,000 "
12 Stonewall Rd, Saddle River, NJ,7458,"4 beds / 2.5 baths / 2,392 sqft","$2,700,000 "
17 Corn Mill Ct, Upper Saddle River, NJ,7458,"5 beds / 4 baths / 3,800 sqft","$1,499,000 "
11 Denison Dr E, Saddle River, NJ,7458,"3 beds / 1.5 baths / 1,313 sqft","$748,000 "
12 Spook Ridge Rd, Upper Saddle River, NJ,7458,"4 beds / 2.5 baths / 2,912 sqft","$2,595,000 "
4 Timberlane Rd, Upper Saddle River, NJ,7458,"4 beds / 2.5 baths / 3,000 sqft","$2,699,000 "
320 Fern Dell St, Upper Saddle River, NJ,7458,"5 beds / 2.5 baths / 3,000 sqft","$1,750,000 "
16 Woodcliff Lake Rd, Saddle River, NJ,7458,"4 beds / 3 baths / 2,388 sqft","$1,500,000 "
48 Brookside Dr, Upper Saddle River, NJ,7458,"5 beds / 3.5 baths / 1,574 sqft","$865,000 "
233 W Saddle River Rd, Saddle River, NJ,7458,"3 beds / 2.5 baths / 1,694 sqft","$1,999,000 "
18 Overbrook Rd, Upper Saddle River, NJ,7458,"4 beds / 1 bath / 1,440 sqft","$200,000 "
271 E Saddle River Rd, Saddle River, NJ,7458,"3 beds / 1 bath / 1,850 sqft","$998,000 "
78 Lindbergh Pkwy, Waldwick, NJ,7463,"3 beds / 2 baths / 2,101 sqft","$222,000 "
24 Monroe St, Waldwick, NJ,7463,"3 beds / 1 bath / 1,136 sqft","454,000"
22 Masterson Ct # 403, Waldwick, NJ,7463,"4 beds / 1 bath / 1,344 sqft","599,000"
10 Charles Ter, Waldwick, NJ,7463,"4 beds / 1 bath / 1,283 sqft","274,000"
82 Grove St, Waldwick, NJ,7463,"3 beds / 2 baths / 1,106 sqft","375,000"
138 W Prospect St, Waldwick, NJ,7463,"5 beds / 6.5 baths / 4,794 sqft","313,000"
102 Lindbergh Pkwy, Waldwick, NJ,7463,"6 beds / 2 baths / 2,120 sqft","419,000"
52 Moore Ave, Waldwick, NJ,7463,"2 beds / 1 bath / 1,347 sqft","300,000"
124 Crescent Ave, Waldwick, NJ,7463,"3 beds / 1.5 baths / 1,342 sqft","449,000"
20 Masterson Ct, Waldwick, NJ,7463,"3 beds / 1.5 baths / 1,569 sqft","548,000"
50 Harrison Ave, Waldwick, NJ,7463,"3 beds / 1.5 baths / 1,402 sqft","299,000"
24 Richard Dr, Waldwick, NJ,7463,"4 beds / 2 baths / 1,600 sqft","445,000"
18 Pineview Dr, Waldwick, NJ,7463,"4 beds / 4 baths / 2,187 sqft","581,000"
20 Pineview Dr, Waldwick, NJ,7463,"11 beds / 6 baths / 4,636 sqft","583,000"
25 Hickory Ln, Waldwick, NJ,7463,"4 beds / 2.5 baths / 1,705 sqft","429,000"
2 Wilson Ter, Waldwick, NJ,7463,"4 beds / 3 baths / 1,549 sqft","429,000"
58 Schuler Ave, Waldwick, NJ,7463,"4 beds / 2 baths / 1,619 sqft","399,000"
109 Franklin Tpke, Waldwick, NJ,7463,"4 beds / 1.5 baths / 2,326 sqft","435,000"
41 Richard Dr, Waldwick, NJ,7463,"4 beds / 2.5 baths / 2,120 sqft","364,000"
52 Grove St, Waldwick, NJ,7463,"2 beds / 2 baths / 1,524 sqft","419,000"
1 Chestnut Pl # 1-1, Waldwick Boro, NJ,7463,"1 bed / 1 bath / 1,000 sqft","299,000"
20 Pineview Dr # 402, Waldwick, NJ,7463,"2 beds / 3 baths / 2,718 sqft","616,000"
20 Pineview Dr # 204, Waldwick, NJ,7463,"6 beds / 3.5 baths / 5,000 sqft","1,600/mo"
20 Masterson Ct # 402, Waldwick, NJ,7463,"3 beds / 1 bath / 1,329 sqft","1,300/mo"
30 Strong St, Wallington, NJ,7057,"4 beds / 2 baths / 2,289 sqft","1,175/mo"
296 Hathaway St # 2, Wallington, NJ,7057,"4 beds / 3 baths / 3,034 sqft","2,600/mo"
16 Jordan Ave, Wallington, NJ,7057,"5 beds / 4.5 baths / 5,690 sqft","489,000"
133 Paterson Ave, Wallington, NJ,7057,"2 beds / 1.5 baths / 1,096 sqft","299,000"
15 Anderson Ave, Wallington, NJ,7057,"4 beds / 1.5 baths / 1,685 sqft","274,000"
9 Tuttle St, Wallington, NJ,7057,"3 beds / 2 baths / 2,400 sqft","295,000"
65 Wallington Ave # 1, Wallington, NJ,7057,"3 beds / 1 bath / 1,249 sqft","299,000"
43 Van Dyke St, Wallington, NJ,7057,"5 beds / 4.5 baths / 4,732 sqft","728,000"
35 Park Row, Wallington, NJ,7057,"4 beds / 1.5 baths / 2,469 sqft","549,000"
55 Maple Ave, Wallington, NJ,7057,"4 beds / 3.5 baths / 2,244 sqft","229,000"
57 Tuttle St, Wallington, NJ,7057,"3 beds / 1 bath / 1,383 sqft","289,000"
4 Lilac Ln, Wallington, NJ,7057,"3 beds / 1.5 baths / 2,109 sqft","485,000"
29 Tuttle St, Wallington, NJ,7057,"2 beds / 2 baths / 1,300 sqft","325,000"
Paterson Ave, Wallington, NJ,7057,"5 beds / 4 baths / 2,624 sqft","1,050/mo"
Paterson Ave, Wallington, NJ,7057,"6 beds / 5.5 baths / 5,845 sqft","2,900/mo"
Paterson Ave, Wallington, NJ,7057,"3 beds / 3 baths / 2,652 sqft","3,000/mo"
Wallington Ave, Wallington, NJ,7057,"5 beds / 4.5 baths / 4,000 sqft","2,900/mo"
18 Jordan Ave # 1, Wallington, NJ,7057,"4 beds / 3.5 baths / 3,268 sqft","3,000/mo"
128 Locust Ave, Wallington, NJ,7057,"4 beds / 5 baths / 5,000 sqft","2,900/mo"
40 Mount Pleasant Ave, Wallington, NJ,7057,"5 beds / 4 baths / 4,400 sqft","429,000"
94 Anderson Ave, Wallington, NJ,7057,"3 beds / 2 baths / 1,981 sqft","169,000"
314 Main Ave, Wallington, NJ,7057,"5 beds / 3.5 baths / 3,147 sqft","3,000/mo"
51 Locust Ave, Wallington, NJ,7057,"7 beds / 5.5 baths / 5,500 sqft","239,000"
434 Coolidge Ave, Township of Washington, NJ,7676,"5 beds / 5 baths / 4,248 sqft","389,000"
971 Ridgewood Blvd E, Township of Washington, NJ,7676,"6 beds / 4.5 baths / 5,052 sqft","4,500/mo"
346 Pond Ct, Washington Twps, NJ,7676,"5 beds / 5 baths / 4,200 sqft","1,600/mo"
346 Pond Ct, Township of Washington, NJ,7676,"2 beds / 1.5 baths / 1,046 sqft","1,300/mo"
580 Cross St, Township of Washington, NJ,7676,"3 beds / 3 baths / 2,552 sqft","$434,000 "
3 Hampton Ct, Township of Washington, NJ,7676,"6 beds / 5.5 baths / 6,379 sqft","2,600/mo"
354 Beech St, Township of Washington, NJ,7676,"5 beds / 3.5 baths / 4,198 sqft","$389,000 "
10 Katharina Pl, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,780 sqft","$899,000 "
68 Salem Rd, Township of Washington, NJ,7676,"4 beds / 3 baths / 2,530 sqft","728,000"
134 Windsor Cir, Township of Washington, NJ,7676,"5 beds / 5 baths / 5,155 sqft","549,000"
819 Wearimus Rd, Township of Washington, NJ,7676,"6 beds / 5 baths / 4,984 sqft","699,000"
33 Braeburn Dr, Township of Washington, NJ,7676,"5 beds / 5 baths / 3,087 sqft","429,000"
100 Ridgewood Rd, Township of Washington, NJ,7676,"6 beds / 7 baths / 7,700 sqft","310,000"
100 Ridgewood Rd APT 203, Township Of Washington, NJ,7676,"3 beds / 3 baths / 1,677 sqft","$310,000 "
101 Salem Rd, Township of Washington, NJ,7676,"5 beds / 3.5 baths / 3,192 sqft","729,000"
22 Spice Dr, Township of Washington, NJ,7676,"5 beds / 3 baths / 23,805 sqft","625,000"
895 Edison St, Township of Washington, NJ,7676,"2 beds / 1 bath / 2,000 sqft","499,000"
682 Kennedy Dr, Township of Washington, NJ,7676,"4 beds / 2 baths / 1,825 sqft","599,000"
649 Washington Ave, Township of Washington, NJ,7676,"5 beds / 6 baths / 4,680 sqft","629,000"
862 Manhattan Ave, Township of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","450,000"
7 Carriage Ct, Township of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","950,000"
80-210 Ridgewood Rd # 210, Twp of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","310,000"
100-213 Ridgewood Rd # 213, Twp of Washington, NJ,7676,"3 beds / 2.5 baths / 2,101 sqft","2,900/mo"
653 Beech St, Township of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","739,000"
7 Undisclosed, Washington Township, NJ,7676,"2 beds / 2 baths / 1,052 sqft","799,000"
434 Coolidge Ave, Township of Washington, NJ,7676,"5 beds / 3 baths / 5,000 sqft","389,000"
971 Ridgewood Blvd E, Township of Washington, NJ,7676,"4 beds / 3 baths / 2,150 sqft","2,900/mo"
346 Pond Ct, Washington Twps, NJ,7676,"3 beds / 1 bath / 1,212 sqft","3,000/mo"
346 Pond Ct, Township of Washington, NJ,7676,"4 beds / 3.5 baths / 2,800 sqft","2,200/mo"
580 Cross St, Township of Washington, NJ,7676,"4 beds / 3 baths / 2,013 sqft","$434,000 "
3 Hampton Ct, Township of Washington, NJ,7676,"4 beds / 2 baths / 1,386 sqft","4,500/mo"
354 Beech St, Township of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","389,000"
10 Katharina Pl, Township of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","899,000"
68 Salem Rd, Township of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","728,000"
134 Windsor Cir, Township of Washington, NJ,7676,"3 beds / 2.5 baths / 2,101 sqft","549,000"
819 Wearimus Rd, Township of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","699,000"
33 Braeburn Dr, Township of Washington, NJ,7676,"2 beds / 2 baths / 1,052 sqft","429,000"
100 Ridgewood Rd, Township of Washington, NJ,7676,"5 beds / 3 baths / 5,000 sqft","310,000"
100 Ridgewood Rd APT 203, Township Of Washington, NJ,7676,"4 beds / 3 baths / 2,150 sqft","$310,000 "
101 Salem Rd, Township of Washington, NJ,7676,"3 beds / 1 bath / 1,212 sqft","729,000"
22 Spice Dr, Township of Washington, NJ,7676,"4 beds / 3.5 baths / 2,800 sqft","625,000"
895 Edison St, Township of Washington, NJ,7676,"4 beds / 3 baths / 2,013 sqft","499,000"
682 Kennedy Dr, Township of Washington, NJ,7676,"4 beds / 2 baths / 1,386 sqft","599,000"
649 Washington Ave, Township of Washington, NJ,7676,"4 beds / 3.5 baths / 3,268 sqft","629,000"
862 Manhattan Ave, Township of Washington, NJ,7676,"4 beds / 5 baths / 5,000 sqft","450,000"
7 Carriage Ct, Township of Washington, NJ,7676,"5 beds / 4 baths / 4,400 sqft","950,000"
80-210 Ridgewood Rd # 210, Twp of Washington, NJ,7676,"3 beds / 2 baths / 1,981 sqft","699,000"
100-213 Ridgewood Rd # 213, Twp of Washington, NJ,7676,"5 beds / 3.5 baths / 3,147 sqft","429,000"
653 Beech St, Township of Washington, NJ,7676,"7 beds / 5.5 baths / 5,500 sqft","739,000"
7 Undisclosed, Washington Township, NJ,7676,"5 beds / 5 baths / 4,248 sqft","799,000"
434 Coolidge Ave, Township of Washington, NJ,7676,"6 beds / 4.5 baths / 5,052 sqft","389,000"
971 Ridgewood Blvd E, Township of Washington, NJ,7676,"5 beds / 5 baths / 4,200 sqft","2,200/mo"
346 Pond Ct, Washington Twps, NJ,7676,"2 beds / 1.5 baths / 1,046 sqft","1,850/mo"
346 Pond Ct, Township of Washington, NJ,7676,"3 beds / 3 baths / 2,552 sqft","4,500/mo"
580 Cross St, Township of Washington, NJ,7676,"6 beds / 5.5 baths / 6,379 sqft","$434,000 "
3 Hampton Ct, Township of Washington, NJ,7676,"5 beds / 3.5 baths / 4,198 sqft","1,300/mo"
354 Beech St, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,780 sqft","389,000"
10 Katharina Pl, Township of Washington, NJ,7676,"4 beds / 3 baths / 2,530 sqft","899,000"
68 Salem Rd, Township of Washington, NJ,7676,"5 beds / 5 baths / 5,155 sqft","728,000"
134 Windsor Cir, Township of Washington, NJ,7676,"6 beds / 5 baths / 4,984 sqft","549,000"
819 Wearimus Rd, Township of Washington, NJ,7676,"5 beds / 5 baths / 3,087 sqft","699,000"
33 Braeburn Dr, Township of Washington, NJ,7676,"6 beds / 7 baths / 7,700 sqft","429,000"
100 Ridgewood Rd, Township of Washington, NJ,7676,"3 beds / 3 baths / 1,677 sqft","310,000"
100 Ridgewood Rd APT 203, Township Of Washington, NJ,7676,"5 beds / 3.5 baths / 3,192 sqft","$310,000 "
101 Salem Rd, Township of Washington, NJ,7676,"5 beds / 3 baths / 23,805 sqft","729,000"
22 Spice Dr, Township of Washington, NJ,7676,"2 beds / 1 bath / 2,000 sqft","625,000"
895 Edison St, Township of Washington, NJ,7676,"4 beds / 2 baths / 1,825 sqft","499,000"
682 Kennedy Dr, Township of Washington, NJ,7676,"5 beds / 6 baths / 4,680 sqft","599,000"
649 Washington Ave, Township of Washington, NJ,7676,"3 beds / 1.5 baths / 1,330 sqft","629,000"
862 Manhattan Ave, Township of Washington, NJ,7676,"5 beds / 4.5 baths / 4,178 sqft","450,000"
7 Carriage Ct, Township of Washington, NJ,7676,"5 beds / 5 baths / 2,800 sqft","950,000"
80-210 Ridgewood Rd # 210, Twp of Washington, NJ,7676,"4 beds / 2 baths / 1,498 sqft","728,000"
100-213 Ridgewood Rd # 213, Twp of Washington, NJ,7676,"4 beds / 4 baths / 1,537 sqft","549,000"
653 Beech St, Township of Washington, NJ,7676,"3 beds / 1 bath / 1,368 sqft","739,000"
7 Undisclosed, Washington Township, NJ,7676,"3 beds / 1.5 baths / 1,382 sqft","799,000"
434 Coolidge Ave, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,681 sqft","389,000"
971 Ridgewood Blvd E, Township of Washington, NJ,7676,"4 beds / 2 baths / 1,790 sqft","4,500/mo"
346 Pond Ct, Washington Twps, NJ,7676,"5 beds / 2.5 baths / 2,453 sqft","1,600/mo"
346 Pond Ct, Township of Washington, NJ,7676,"5 beds / 4.5 baths / 5,300 sqft","1,300/mo"
580 Cross St, Township of Washington, NJ,7676,"3 beds / 1.5 baths / 26,136 sqft","$434,000 "
3 Hampton Ct, Township of Washington, NJ,7676,"4 beds / 3 baths / 3,111 sqft","2,600/mo"
354 Beech St, Township of Washington, NJ,7676,"4 beds / 2 baths / 2,158 sqft","389,000"
10 Katharina Pl, Township of Washington, NJ,7676,"3 beds / 2 baths / 2,437 sqft","899,000"
68 Salem Rd, Township of Washington, NJ,7676,"3 beds / 1.5 baths / 1,538 sqft","728,000"
134 Windsor Cir, Township of Washington, NJ,7676,"4 beds / 3 baths / 3,800 sqft","549,000"
819 Wearimus Rd, Township of Washington, NJ,7676,"2 beds / 1 bath / 1,032 sqft","699,000"
33 Braeburn Dr, Township of Washington, NJ,7676,"3 beds / 4 baths / 1,377 sqft","429,000"
100 Ridgewood Rd, Township of Washington, NJ,7676,"5 beds / 3 baths / 3,772 sqft","310,000"
100 Ridgewood Rd APT 203, Township Of Washington, NJ,7676,"4 beds / 4 baths / 2,657 sqft","$310,000 "
101 Salem Rd, Township of Washington, NJ,7676,"4 beds / 3 baths / 1,956 sqft","729,000"
22 Spice Dr, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,536 sqft","625,000"
895 Edison St, Township of Washington, NJ,7676,"3 beds / 3 baths / 1,480 sqft","499,000"
682 Kennedy Dr, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,392 sqft","599,000"
649 Washington Ave, Township of Washington, NJ,7676,"5 beds / 4 baths / 3,800 sqft","629,000"
862 Manhattan Ave, Township of Washington, NJ,7676,"3 beds / 1.5 baths / 1,313 sqft","450,000"
7 Carriage Ct, Township of Washington, NJ,7676,"4 beds / 2.5 baths / 2,912 sqft","950,000"
80-210 Ridgewood Rd # 210, Twp of Washington, NJ,7676,"4 beds / 2.5 baths / 3,000 sqft","279,000"
100-213 Ridgewood Rd # 213, Twp of Washington, NJ,7676,"5 beds / 2.5 baths / 3,000 sqft","299,000"
653 Beech St, Township of Washington, NJ,7676,"4 beds / 3 baths / 2,388 sqft","739,000"
7 Undisclosed, Washington Township, NJ,7676,"5 beds / 3.5 baths / 1,574 sqft","799,000"
625 Cadmus Ct, Teaneck, NJ,7666,"3 beds / 2.5 baths / 1,694 sqft","525,000"
124 Bogert St, Teaneck, NJ,7666,"4 beds / 1 bath / 1,440 sqft","464,000"
909 Sheffield Rd, Teaneck, NJ,7666,"3 beds / 1 bath / 1,850 sqft","419,000"
840 Red Rd, Teaneck, NJ,7666,"3 beds / 2 baths / 2,101 sqft","319,000"
287 Farrant Ter, Teaneck, NJ,7666,"3 beds / 1 bath / 1,136 sqft","290,000"
114 Bogert St, Teaneck, NJ,7666,"4 beds / 1 bath / 1,344 sqft","422,000"
533 Englewood Ave, Teaneck, NJ,7666,"4 beds / 1 bath / 1,283 sqft","279,000"
1839 Ivy Ct, Teaneck, NJ,7666,"3 beds / 2 baths / 1,106 sqft","299,000"
179 Liberty Rd, Teaneck, NJ,7666,"5 beds / 6.5 baths / 4,794 sqft","2,400/mo"
65 Franklin Rd, Teaneck, NJ,7666,"6 beds / 2 baths / 2,120 sqft","$379,000 "
520 Teaneck Rd, Teaneck, NJ,7666,"2 beds / 1 bath / 1,347 sqft","5,500/mo"
517 Oritani Pl, Teaneck, NJ,7666,"3 beds / 1.5 baths / 1,342 sqft","325,000"
1545 Warwick Ave, Teaneck, NJ,7666,"3 beds / 1.5 baths / 1,569 sqft","$1,395,000 "
239 Hamilton Rd, Teaneck, NJ,7666,"3 beds / 1.5 baths / 1,402 sqft","239,000"
848 Ester Ave, Teaneck, NJ,7666,"4 beds / 2 baths / 1,600 sqft","324,000"
195 Grayson Pl, Teaneck, NJ,7666,"4 beds / 4 baths / 2,187 sqft","349,000"
1427 Aspen Ter, Teaneck, NJ,7666,"11 beds / 6 baths / 4,636 sqft","279,000"
444 Billington Rd, Teaneck, NJ,7666,"4 beds / 2.5 baths / 1,705 sqft","399,000"
335 Griggs Ave, Teaneck, NJ,7666,"4 beds / 3 baths / 1,549 sqft","529,000"
